customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,application_date,approval_date,disbursement_date,due_date,default_status
CUST-00004920,LN00003685,Home Loan,17163,0.075930275,32,Self-employed,High,455,Male,Married,Bachelor,27-04-2020,05-05-2020,07-05-2020,14-06-2020,FALSE
CUST-00004775,LN00003876,Home Loan,6782,0.061751288,12,Part-time,Medium,777,Male,Divorced,Master,03-09-2018,20-09-2018,24-09-2018,05-12-2018,FALSE
CUST-00000786,LN00003292,Personal Loan,89177,0.063177048,36,Self-employed,High,574,Male,Married,Master,16-07-2020,06-08-2020,08-08-2020,16-09-2020,FALSE
CUST-00001834,LN00003232,Home Loan,85328,0.090640288,43,Self-employed,High,657,Male,Single,Bachelor,12-02-2019,03-03-2019,11-03-2019,12-05-2019,FALSE
CUST-00000992,LN00000187,Education Loan,36585,0.080291874,19,Self-employed,Medium,725,Male,Single,Master,14-01-2018,07-02-2018,07-02-2018,23-07-2018,FALSE
CUST-00004207,LN00002944,Education Loan,31682,0.077922316,16,Self-employed,High,831,Male,Married,High School,25-12-2021,09-01-2022,16-01-2022,09-04-2022,FALSE
CUST-00001784,LN00004028,Car Loan,48864,0.073641649,41,Self-employed,High,782,Male,Single,Bachelor,20-03-2018,05-04-2018,10-04-2018,22-05-2018,TRUE
CUST-00001185,LN00001623,Education Loan,85416,0.075422167,19,Part-time,Low,513,Female,Married,High School,01-01-2018,17-01-2018,23-01-2018,24-04-2018,FALSE
CUST-00002462,LN00002512,Education Loan,56114,0.095703677,30,Self-employed,Low,378,Male,Single,Bachelor,14-09-2020,29-09-2020,30-09-2020,06-03-2021,FALSE
CUST-00001669,LN00002378,Personal Loan,39067,0.074971339,55,Self-employed,Low,438,Female,Single,High School,26-02-2020,22-03-2020,28-03-2020,24-06-2020,FALSE
CUST-00002314,LN00001891,Education Loan,43685,0.059884029,41,Self-employed,Low,397,Male,Married,Master,05-04-2020,23-04-2020,06-05-2020,30-07-2020,FALSE
CUST-00000572,LN00004586,Personal Loan,19073,0.091154777,26,Full-time,Medium,497,Female,Married,PhD,09-10-2019,19-10-2019,19-10-2019,20-01-2020,FALSE
CUST-00004301,LN00000280,Education Loan,37035,0.07692685,47,Self-employed,Low,455,Male,Divorced,High School,11-04-2019,16-04-2019,22-04-2019,20-07-2019,FALSE
CUST-00003739,LN00000855,Personal Loan,65977,0.080470938,55,Part-time,Low,349,Female,Married,High School,15-03-2022,02-04-2022,12-04-2022,03-06-2022,FALSE
CUST-00000584,LN00000398,Personal Loan,91373,0.104113675,38,Part-time,High,778,Male,Divorced,PhD,10-05-2019,16-05-2019,23-05-2019,07-10-2019,FALSE
CUST-00002221,LN00004524,Home Loan,84362,0.079691592,24,Part-time,Medium,527,Female,Married,PhD,12-02-2021,20-02-2021,21-02-2021,22-05-2021,FALSE
CUST-00000308,LN00003504,Education Loan,91517,0.084337755,25,Full-time,Medium,756,Female,Single,High School,30-07-2019,10-08-2019,24-08-2019,05-11-2019,FALSE
CUST-00004546,LN00004471,Personal Loan,66450,0.062316148,48,Part-time,Low,821,Female,Divorced,High School,21-07-2021,15-08-2021,24-08-2021,18-11-2021,FALSE
CUST-00000062,LN00003872,Education Loan,11382,0.076704958,59,Full-time,High,448,Male,Single,High School,10-01-2022,11-01-2022,12-01-2022,25-03-2022,FALSE
CUST-00004571,LN00003796,Car Loan,5437,0.089142891,41,Part-time,Medium,357,Male,Married,Bachelor,09-12-2019,12-12-2019,14-12-2019,14-03-2020,TRUE
CUST-00003789,LN00000632,Home Loan,71971,0.056669394,50,Full-time,Medium,461,Female,Married,High School,22-08-2021,24-08-2021,02-09-2021,02-01-2022,FALSE
CUST-00002134,LN00003037,Home Loan,65612,0.083012676,58,Part-time,Low,776,Female,Married,High School,09-09-2021,30-09-2021,03-10-2021,21-02-2022,FALSE
CUST-00001960,LN00004793,Personal Loan,91355,0.081511866,24,Self-employed,Low,406,Male,Married,PhD,26-08-2019,15-09-2019,22-09-2019,17-02-2020,TRUE
CUST-00002033,LN00000928,Education Loan,62929,0.080619312,27,Part-time,Low,726,Male,Divorced,PhD,23-02-2020,05-03-2020,16-03-2020,27-06-2020,FALSE
CUST-00003763,LN00002028,Home Loan,98518,0.095557383,55,Part-time,High,694,Male,Divorced,Bachelor,02-02-2019,04-02-2019,06-02-2019,24-07-2019,FALSE
CUST-00002787,LN00001666,Home Loan,99864,0.085016578,18,Part-time,Low,485,Male,Married,Bachelor,02-06-2022,10-06-2022,22-06-2022,02-11-2022,FALSE
CUST-00001543,LN00000078,Home Loan,13329,0.102171078,59,Self-employed,Medium,745,Male,Single,Master,26-01-2019,06-02-2019,11-02-2019,13-03-2019,FALSE
CUST-00001676,LN00004584,Personal Loan,26169,0.065096157,38,Full-time,Medium,747,Female,Divorced,High School,19-01-2020,26-01-2020,07-02-2020,25-04-2020,FALSE
CUST-00004622,LN00003242,Car Loan,88468,0.082038869,56,Full-time,Low,386,Female,Single,High School,28-08-2021,15-09-2021,24-09-2021,10-12-2021,FALSE
CUST-00000034,LN00001062,Personal Loan,35594,0.081267002,46,Self-employed,Medium,548,Female,Married,PhD,14-01-2018,08-02-2018,18-02-2018,30-03-2018,TRUE
CUST-00003962,LN00003362,Car Loan,77957,0.063961183,26,Self-employed,High,739,Female,Divorced,Master,08-04-2021,12-04-2021,19-04-2021,02-10-2021,FALSE
CUST-00002800,LN00004267,Home Loan,61631,0.094344425,39,Full-time,Low,556,Male,Divorced,High School,19-04-2018,09-05-2018,18-05-2018,16-08-2018,FALSE
CUST-00001856,LN00004738,Car Loan,46033,0.1148701,46,Full-time,Medium,576,Male,Divorced,Master,12-02-2018,16-02-2018,17-02-2018,17-07-2018,FALSE
CUST-00003681,LN00001700,Personal Loan,64133,0.079744909,18,Full-time,Medium,737,Female,Single,Bachelor,04-04-2020,11-04-2020,14-04-2020,09-08-2020,FALSE
CUST-00002686,LN00000292,Personal Loan,74165,0.087575316,57,Full-time,Low,815,Male,Married,High School,24-12-2018,26-12-2018,09-01-2019,19-05-2019,FALSE
CUST-00001058,LN00000581,Education Loan,74861,0.081267777,57,Full-time,Medium,501,Male,Married,High School,20-04-2019,08-05-2019,08-05-2019,13-09-2019,FALSE
CUST-00004502,LN00004518,Education Loan,53290,0.06929623,31,Self-employed,Medium,479,Female,Divorced,Bachelor,03-01-2021,26-01-2021,05-02-2021,28-03-2021,FALSE
CUST-00002962,LN00004201,Personal Loan,95031,0.052688596,43,Full-time,Low,624,Female,Divorced,High School,23-08-2021,31-08-2021,07-09-2021,18-01-2022,FALSE
CUST-00004389,LN00000880,Education Loan,32750,0.069413398,49,Full-time,High,774,Male,Married,Bachelor,12-11-2022,02-12-2022,02-12-2022,12-03-2023,FALSE
CUST-00002628,LN00001483,Home Loan,96155,0.059120624,51,Part-time,Medium,699,Female,Single,Bachelor,20-05-2019,14-06-2019,25-06-2019,23-08-2019,FALSE
CUST-00003821,LN00002296,Car Loan,41461,0.105561531,43,Self-employed,High,516,Male,Divorced,Master,14-04-2020,07-05-2020,15-05-2020,12-08-2020,FALSE
CUST-00003158,LN00003445,Personal Loan,74800,0.078273355,37,Self-employed,High,752,Female,Single,PhD,15-06-2020,28-06-2020,03-07-2020,25-09-2020,FALSE
CUST-00003644,LN00001130,Personal Loan,79222,0.07481121,50,Full-time,High,703,Male,Single,PhD,21-03-2018,10-04-2018,21-04-2018,24-09-2018,FALSE
CUST-00003763,LN00000315,Education Loan,25226,0.093337307,31,Part-time,High,539,Female,Married,Bachelor,04-09-2022,01-10-2022,14-10-2022,21-12-2022,FALSE
CUST-00002132,LN00000609,Personal Loan,7721,0.063173733,29,Part-time,High,485,Male,Married,Master,09-05-2019,28-05-2019,09-06-2019,22-11-2019,FALSE
CUST-00000607,LN00003926,Education Loan,57154,0.068497039,26,Full-time,Medium,347,Male,Single,Bachelor,06-07-2021,07-07-2021,18-07-2021,23-12-2021,FALSE
CUST-00002356,LN00002993,Home Loan,21609,0.081021084,33,Part-time,Medium,685,Male,Single,Master,19-05-2019,14-06-2019,16-06-2019,23-11-2019,FALSE
CUST-00002300,LN00002587,Personal Loan,53130,0.095431535,33,Full-time,High,507,Female,Married,Master,13-09-2021,12-10-2021,24-10-2021,10-04-2022,FALSE
CUST-00003917,LN00002120,Home Loan,73909,0.087525276,32,Self-employed,Low,456,Male,Divorced,PhD,18-09-2019,02-10-2019,09-10-2019,18-03-2020,TRUE
CUST-00004276,LN00000378,Home Loan,56249,0.083724877,13,Part-time,High,524,Male,Single,PhD,27-04-2020,25-05-2020,26-05-2020,08-08-2020,FALSE
CUST-00001334,LN00000134,Personal Loan,49895,0.081171766,51,Full-time,Low,443,Female,Divorced,Master,21-04-2018,20-05-2018,30-05-2018,23-11-2018,FALSE
CUST-00004009,LN00003246,Education Loan,95473,0.086003538,54,Full-time,Medium,718,Female,Single,PhD,18-03-2022,21-03-2022,23-03-2022,14-07-2022,TRUE
CUST-00002474,LN00001817,Education Loan,6656,0.083024794,29,Full-time,Low,410,Male,Married,Master,25-06-2019,26-06-2019,09-07-2019,03-01-2020,FALSE
CUST-00003558,LN00004489,Home Loan,75520,0.064550416,34,Self-employed,Medium,764,Male,Divorced,High School,23-02-2020,16-03-2020,22-03-2020,17-06-2020,FALSE
CUST-00003734,LN00003136,Education Loan,64740,0.080691188,24,Part-time,Low,431,Female,Married,Bachelor,04-09-2018,26-09-2018,06-10-2018,25-12-2018,FALSE
CUST-00002087,LN00004511,Education Loan,65309,0.06389467,52,Self-employed,High,633,Female,Single,PhD,29-05-2021,06-06-2021,06-06-2021,14-09-2021,FALSE
CUST-00003351,LN00001137,Home Loan,30984,0.081216238,20,Self-employed,Medium,374,Male,Married,Bachelor,30-08-2019,26-09-2019,04-10-2019,25-03-2020,FALSE
CUST-00004912,LN00001752,Personal Loan,74822,0.072790281,18,Part-time,Low,711,Male,Divorced,PhD,16-01-2020,19-01-2020,28-01-2020,11-05-2020,FALSE
CUST-00000376,LN00004962,Personal Loan,6901,0.118090724,52,Self-employed,High,818,Female,Married,Bachelor,31-08-2021,04-09-2021,12-09-2021,09-11-2021,FALSE
CUST-00001953,LN00000290,Car Loan,32552,0.079401584,12,Full-time,Low,335,Male,Divorced,Bachelor,19-11-2021,29-11-2021,01-12-2021,10-02-2022,FALSE
CUST-00003711,LN00001507,Personal Loan,92245,0.058936407,13,Part-time,Low,522,Male,Married,PhD,14-11-2022,17-11-2022,30-11-2022,06-04-2023,FALSE
CUST-00002089,LN00001339,Education Loan,32055,0.077987297,15,Self-employed,Low,829,Male,Married,PhD,12-02-2022,15-02-2022,18-02-2022,17-07-2022,FALSE
CUST-00001694,LN00002892,Car Loan,38685,0.087790381,25,Part-time,Medium,540,Female,Divorced,PhD,13-11-2020,27-11-2020,28-11-2020,11-03-2021,TRUE
CUST-00003556,LN00004974,Car Loan,74965,0.105100459,43,Self-employed,Medium,433,Female,Divorced,PhD,23-08-2022,27-08-2022,05-09-2022,03-03-2023,FALSE
CUST-00004281,LN00001985,Car Loan,15716,0.071158214,47,Full-time,High,690,Male,Divorced,Master,21-04-2020,23-04-2020,03-05-2020,17-09-2020,FALSE
CUST-00000072,LN00000752,Personal Loan,12138,0.05626358,13,Self-employed,Low,401,Male,Single,PhD,25-11-2019,10-12-2019,22-12-2019,13-04-2020,FALSE
CUST-00001775,LN00003590,Car Loan,36298,0.092252555,51,Part-time,Low,797,Male,Married,PhD,29-08-2018,27-09-2018,11-10-2018,13-03-2019,TRUE
CUST-00000574,LN00000749,Car Loan,52112,0.059291019,25,Self-employed,Medium,810,Female,Divorced,PhD,27-11-2019,21-12-2019,04-01-2020,04-02-2020,FALSE
CUST-00004665,LN00000365,Car Loan,24429,0.073457668,31,Full-time,Medium,836,Male,Single,High School,07-10-2021,05-11-2021,05-11-2021,19-04-2022,FALSE
CUST-00004067,LN00000267,Personal Loan,51200,0.076135693,36,Full-time,Low,844,Female,Single,Bachelor,04-05-2020,26-05-2020,07-06-2020,28-10-2020,FALSE
CUST-00003708,LN00004502,Personal Loan,72308,0.078955498,53,Full-time,Low,642,Male,Divorced,PhD,19-12-2018,19-12-2018,29-12-2018,09-03-2019,FALSE
CUST-00000153,LN00003822,Personal Loan,49244,0.090337467,19,Self-employed,Low,305,Female,Divorced,PhD,05-10-2021,05-10-2021,17-10-2021,23-03-2022,FALSE
CUST-00000729,LN00004235,Personal Loan,18347,0.069745486,39,Part-time,Medium,493,Male,Divorced,Bachelor,04-04-2018,04-04-2018,11-04-2018,07-08-2018,FALSE
CUST-00002280,LN00001189,Home Loan,17920,0.075894061,57,Self-employed,Low,436,Female,Single,Bachelor,12-09-2021,14-09-2021,24-09-2021,11-03-2022,FALSE
CUST-00001553,LN00003178,Personal Loan,32822,0.079785945,32,Self-employed,Low,772,Female,Single,Master,10-10-2022,18-10-2022,26-10-2022,18-12-2022,FALSE
CUST-00003664,LN00003221,Education Loan,47659,0.082243969,34,Self-employed,Medium,515,Male,Married,Bachelor,22-02-2018,22-03-2018,05-04-2018,08-06-2018,FALSE
CUST-00003568,LN00002831,Car Loan,41108,0.081467408,43,Part-time,Medium,648,Female,Single,Bachelor,05-01-2019,17-01-2019,25-01-2019,06-07-2019,FALSE
CUST-00004272,LN00004967,Personal Loan,90099,0.086540087,19,Full-time,Medium,482,Male,Divorced,High School,22-01-2021,14-02-2021,23-02-2021,14-08-2021,FALSE
CUST-00004345,LN00000703,Education Loan,8967,0.092657593,42,Full-time,Medium,467,Female,Married,Master,02-09-2019,14-09-2019,26-09-2019,08-02-2020,FALSE
CUST-00003107,LN00001699,Education Loan,12871,0.085889512,48,Full-time,Low,337,Male,Married,High School,08-01-2022,01-02-2022,15-02-2022,30-03-2022,FALSE
CUST-00004897,LN00000201,Education Loan,95299,0.086803783,27,Part-time,Medium,770,Female,Married,Bachelor,22-09-2019,12-10-2019,16-10-2019,02-12-2019,FALSE
CUST-00001000,LN00004714,Home Loan,78452,0.056266652,51,Self-employed,Medium,751,Female,Married,PhD,06-08-2021,28-08-2021,01-09-2021,12-01-2022,FALSE
CUST-00001135,LN00003799,Home Loan,75270,0.080753415,53,Self-employed,Low,789,Male,Divorced,Master,24-12-2018,05-01-2019,19-01-2019,26-04-2019,FALSE
CUST-00004743,LN00002014,Home Loan,34613,0.087192613,38,Self-employed,High,441,Female,Married,Bachelor,02-03-2018,27-03-2018,31-03-2018,25-06-2018,FALSE
CUST-00003146,LN00004953,Education Loan,29179,0.090934118,51,Part-time,Low,402,Male,Divorced,Bachelor,11-02-2022,07-03-2022,12-03-2022,20-05-2022,FALSE
CUST-00002716,LN00003542,Personal Loan,53188,0.069614738,52,Self-employed,Low,341,Male,Single,PhD,29-06-2021,19-07-2021,22-07-2021,11-01-2022,TRUE
CUST-00000354,LN00002010,Education Loan,56099,0.070114411,29,Part-time,Low,446,Male,Divorced,PhD,30-01-2020,06-02-2020,07-02-2020,27-06-2020,FALSE
CUST-00001303,LN00003506,Home Loan,36262,0.07138849,46,Full-time,Low,365,Female,Married,PhD,15-02-2020,22-02-2020,23-02-2020,24-05-2020,FALSE
CUST-00004083,LN00003101,Home Loan,79213,0.088046208,26,Full-time,Low,492,Female,Single,Master,20-07-2019,18-08-2019,29-08-2019,20-10-2019,FALSE
CUST-00003732,LN00004160,Home Loan,19268,0.095508216,38,Part-time,Low,597,Female,Single,High School,19-04-2021,07-05-2021,12-05-2021,01-09-2021,FALSE
CUST-00004622,LN00003738,Personal Loan,78866,0.073888098,28,Full-time,Low,337,Male,Single,Master,17-03-2021,21-03-2021,25-03-2021,05-08-2021,FALSE
CUST-00000510,LN00001712,Education Loan,87269,0.093619435,51,Part-time,High,801,Male,Married,PhD,05-12-2020,28-12-2020,31-12-2020,21-03-2021,TRUE
CUST-00001538,LN00004347,Home Loan,61545,0.081852197,13,Self-employed,Low,727,Female,Divorced,Master,15-02-2021,24-02-2021,01-03-2021,31-03-2021,FALSE
CUST-00000178,LN00001730,Education Loan,93822,0.078135713,42,Full-time,Low,651,Male,Divorced,PhD,21-01-2021,08-02-2021,20-02-2021,06-06-2021,FALSE
CUST-00002377,LN00003351,Education Loan,73146,0.076829237,48,Full-time,Low,625,Female,Married,High School,16-04-2022,18-04-2022,21-04-2022,24-05-2022,TRUE
CUST-00000801,LN00004135,Home Loan,72966,0.09119917,52,Self-employed,Low,337,Female,Married,Master,21-05-2021,11-06-2021,20-06-2021,12-09-2021,TRUE
CUST-00003244,LN00000069,Car Loan,40922,0.084883667,52,Self-employed,Low,396,Male,Single,High School,03-06-2018,09-06-2018,12-06-2018,08-10-2018,FALSE
CUST-00003667,LN00004373,Car Loan,80364,0.114137381,45,Part-time,High,407,Male,Divorced,High School,24-04-2019,16-05-2019,21-05-2019,04-11-2019,TRUE
CUST-00000938,LN00003192,Car Loan,43913,0.06721663,45,Full-time,Medium,450,Male,Married,PhD,10-01-2022,15-01-2022,25-01-2022,10-06-2022,FALSE
CUST-00003028,LN00001110,Home Loan,98033,0.087771526,14,Self-employed,Medium,373,Male,Married,Master,04-07-2020,10-07-2020,22-07-2020,19-09-2020,FALSE
CUST-00002021,LN00003019,Education Loan,56677,0.072061985,28,Full-time,Low,356,Female,Divorced,Master,05-10-2018,03-11-2018,06-11-2018,26-04-2019,FALSE
CUST-00002783,LN00002654,Car Loan,50841,0.066960695,25,Full-time,High,634,Male,Single,High School,29-08-2021,04-09-2021,16-09-2021,20-10-2021,TRUE
CUST-00003541,LN00000341,Personal Loan,47332,0.079836993,25,Full-time,High,551,Male,Single,PhD,17-03-2019,05-04-2019,13-04-2019,27-05-2019,FALSE
CUST-00001975,LN00000421,Car Loan,93062,0.082060287,57,Full-time,High,553,Male,Single,High School,08-09-2019,15-09-2019,29-09-2019,21-03-2020,TRUE
CUST-00001519,LN00002276,Personal Loan,96694,0.123772603,49,Part-time,Medium,684,Female,Divorced,High School,23-03-2021,15-04-2021,27-04-2021,13-07-2021,FALSE
CUST-00002670,LN00001919,Car Loan,26032,0.077237813,46,Self-employed,Medium,755,Male,Married,High School,14-12-2022,15-12-2022,21-12-2022,26-04-2023,FALSE
CUST-00001259,LN00000473,Car Loan,38846,0.063047319,12,Full-time,High,558,Male,Married,High School,06-05-2020,20-05-2020,31-05-2020,24-07-2020,FALSE
CUST-00003111,LN00002136,Car Loan,60474,0.084095161,59,Self-employed,Medium,764,Female,Married,Master,04-06-2018,13-06-2018,25-06-2018,12-08-2018,FALSE
CUST-00001243,LN00003422,Personal Loan,45936,0.048880399,40,Self-employed,Medium,333,Female,Married,Bachelor,11-05-2022,31-05-2022,05-06-2022,01-09-2022,FALSE
CUST-00002754,LN00004963,Personal Loan,30794,0.078620648,15,Part-time,Low,794,Female,Divorced,Master,21-12-2022,04-01-2023,18-01-2023,23-06-2023,FALSE
CUST-00002676,LN00003029,Car Loan,62588,0.080240379,44,Part-time,Low,625,Male,Single,PhD,10-04-2022,11-04-2022,13-04-2022,17-05-2022,FALSE
CUST-00003673,LN00002088,Personal Loan,71984,0.091919006,28,Full-time,Low,537,Female,Single,Bachelor,31-05-2020,02-06-2020,12-06-2020,19-10-2020,FALSE
CUST-00000420,LN00003359,Education Loan,51331,0.094604334,39,Full-time,High,840,Female,Single,High School,07-12-2022,25-12-2022,05-01-2023,17-06-2023,FALSE
CUST-00000653,LN00000256,Car Loan,95397,0.072446456,37,Part-time,Low,765,Male,Single,Master,14-03-2020,18-03-2020,21-03-2020,08-05-2020,FALSE
CUST-00002872,LN00003870,Education Loan,29141,0.07774079,19,Self-employed,High,603,Male,Married,Bachelor,05-11-2022,28-11-2022,10-12-2022,17-03-2023,FALSE
CUST-00003246,LN00001444,Home Loan,10074,0.068508188,45,Self-employed,Low,416,Female,Married,High School,12-10-2022,30-10-2022,31-10-2022,23-12-2022,TRUE
CUST-00004910,LN00000539,Home Loan,7406,0.063079062,29,Part-time,High,506,Male,Divorced,Master,19-07-2022,25-07-2022,27-07-2022,23-11-2022,TRUE
CUST-00000868,LN00003388,Home Loan,98359,0.084648422,42,Full-time,Medium,780,Male,Single,Bachelor,05-09-2022,25-09-2022,05-10-2022,30-03-2023,FALSE
CUST-00004209,LN00001824,Education Loan,24291,0.060896217,38,Full-time,High,702,Female,Married,Master,12-07-2022,25-07-2022,25-07-2022,21-10-2022,FALSE
CUST-00002988,LN00000858,Personal Loan,42568,0.073780596,27,Full-time,Medium,532,Male,Married,Bachelor,25-11-2021,06-12-2021,14-12-2021,14-03-2022,TRUE
CUST-00000174,LN00000132,Home Loan,98539,0.065072391,21,Part-time,Low,583,Male,Married,PhD,10-11-2018,05-12-2018,14-12-2018,13-02-2019,FALSE
CUST-00004733,LN00002916,Car Loan,47851,0.088245248,51,Part-time,Medium,779,Female,Single,Master,07-06-2022,16-06-2022,18-06-2022,31-10-2022,FALSE
CUST-00001560,LN00004837,Car Loan,55823,0.107021451,23,Self-employed,Medium,308,Female,Married,Master,17-08-2019,26-08-2019,02-09-2019,15-11-2019,TRUE
CUST-00004128,LN00002587,Personal Loan,24312,0.06047618,33,Part-time,Low,678,Male,Single,Bachelor,23-01-2018,26-01-2018,29-01-2018,07-07-2018,TRUE
CUST-00004593,LN00003375,Car Loan,44108,0.052204723,27,Full-time,High,680,Female,Single,PhD,10-10-2019,27-10-2019,06-11-2019,19-01-2020,FALSE
CUST-00002243,LN00002032,Education Loan,67918,0.078126697,23,Self-employed,High,659,Female,Divorced,Master,22-08-2021,27-08-2021,03-09-2021,25-10-2021,FALSE
CUST-00004624,LN00001926,Home Loan,35171,0.080235467,22,Full-time,High,475,Male,Divorced,PhD,24-11-2021,13-12-2021,19-12-2021,03-05-2022,FALSE
CUST-00002489,LN00002002,Education Loan,42779,0.08327989,31,Full-time,Low,784,Male,Single,PhD,24-08-2019,27-08-2019,30-08-2019,06-12-2019,FALSE
CUST-00001513,LN00004378,Car Loan,69828,0.073305192,12,Self-employed,High,704,Male,Single,Master,07-10-2021,11-10-2021,25-10-2021,09-04-2022,FALSE
CUST-00002772,LN00002328,Education Loan,99723,0.076990411,38,Full-time,Medium,332,Female,Single,High School,30-05-2020,12-06-2020,18-06-2020,15-11-2020,FALSE
CUST-00001644,LN00003572,Personal Loan,13411,0.085512656,14,Self-employed,Low,764,Female,Married,Bachelor,31-05-2020,08-06-2020,19-06-2020,31-10-2020,FALSE
CUST-00000024,LN00003372,Education Loan,58009,0.095606463,23,Full-time,High,456,Male,Married,Master,19-05-2021,02-06-2021,09-06-2021,04-10-2021,FALSE
CUST-00002338,LN00003982,Car Loan,16422,0.050674268,41,Full-time,Medium,501,Male,Married,PhD,06-06-2022,06-06-2022,15-06-2022,01-09-2022,FALSE
CUST-00002944,LN00000666,Car Loan,43468,0.074465908,20,Self-employed,Medium,474,Male,Divorced,Bachelor,06-04-2018,26-04-2018,28-04-2018,22-06-2018,FALSE
CUST-00004400,LN00001647,Home Loan,33371,0.083207132,48,Full-time,High,543,Male,Single,Master,01-05-2022,21-05-2022,25-05-2022,20-07-2022,FALSE
CUST-00004727,LN00004567,Education Loan,58022,0.066230358,12,Full-time,Low,568,Female,Married,Bachelor,27-12-2021,08-01-2022,22-01-2022,14-05-2022,FALSE
CUST-00001717,LN00004508,Personal Loan,72229,0.105967544,53,Self-employed,Medium,745,Female,Married,Bachelor,15-10-2021,16-10-2021,26-10-2021,07-04-2022,FALSE
CUST-00004134,LN00004609,Home Loan,52196,0.070468852,15,Self-employed,Medium,373,Female,Divorced,PhD,22-02-2020,07-03-2020,21-03-2020,04-08-2020,FALSE
CUST-00000745,LN00001164,Car Loan,81354,0.07938061,26,Self-employed,Medium,395,Female,Divorced,High School,08-12-2020,22-12-2020,24-12-2020,19-04-2021,FALSE
CUST-00004178,LN00002926,Education Loan,97774,0.088340331,38,Part-time,Medium,472,Female,Single,High School,12-08-2022,27-08-2022,02-09-2022,06-12-2022,FALSE
CUST-00000050,LN00004515,Personal Loan,97410,0.071130728,19,Full-time,High,705,Female,Single,Bachelor,30-05-2022,01-06-2022,06-06-2022,04-09-2022,FALSE
CUST-00003050,LN00003999,Car Loan,27715,0.052301404,34,Self-employed,Low,454,Male,Married,PhD,29-05-2021,10-06-2021,10-06-2021,14-09-2021,FALSE
CUST-00002743,LN00000825,Car Loan,28605,0.073570182,26,Full-time,Medium,482,Female,Married,PhD,06-01-2020,25-01-2020,03-02-2020,08-05-2020,FALSE
CUST-00003890,LN00000733,Home Loan,32174,0.095441608,38,Self-employed,Medium,622,Female,Married,Master,26-10-2020,26-10-2020,30-10-2020,10-01-2021,TRUE
CUST-00001623,LN00004487,Car Loan,10956,0.074946573,42,Full-time,Medium,588,Female,Married,Bachelor,14-12-2020,08-01-2021,20-01-2021,05-06-2021,FALSE
CUST-00003398,LN00001588,Personal Loan,77373,0.067303485,50,Full-time,Low,557,Female,Married,Master,30-04-2020,13-05-2020,25-05-2020,24-08-2020,FALSE
CUST-00001788,LN00003665,Personal Loan,70252,0.093885083,58,Self-employed,Medium,473,Male,Divorced,PhD,23-04-2020,25-04-2020,28-04-2020,09-06-2020,FALSE
CUST-00003356,LN00004757,Home Loan,62949,0.075038377,19,Self-employed,Low,629,Male,Single,Bachelor,04-11-2020,20-11-2020,04-12-2020,26-03-2021,TRUE
CUST-00001014,LN00000027,Home Loan,63646,0.072347588,41,Part-time,Low,530,Female,Divorced,High School,07-06-2019,23-06-2019,24-06-2019,16-08-2019,FALSE
CUST-00000154,LN00002671,Personal Loan,71017,0.082241841,53,Self-employed,Low,460,Male,Single,High School,07-11-2021,15-11-2021,15-11-2021,11-04-2022,TRUE
CUST-00002902,LN00000884,Home Loan,64037,0.091561253,29,Self-employed,Low,485,Male,Single,Master,05-04-2021,24-04-2021,05-05-2021,08-09-2021,FALSE
CUST-00002315,LN00000127,Car Loan,90818,0.115725703,15,Self-employed,High,442,Male,Single,Bachelor,31-10-2021,19-11-2021,01-12-2021,17-03-2022,TRUE
CUST-00003457,LN00001480,Personal Loan,7548,0.092408542,58,Part-time,High,581,Male,Divorced,PhD,02-01-2021,05-01-2021,16-01-2021,20-05-2021,FALSE
CUST-00002303,LN00002329,Home Loan,74294,0.097397599,54,Full-time,High,326,Female,Married,Master,29-03-2020,08-04-2020,19-04-2020,26-05-2020,FALSE
CUST-00004267,LN00000319,Personal Loan,24177,0.072410507,33,Part-time,Medium,545,Female,Single,High School,28-08-2022,11-09-2022,17-09-2022,13-12-2022,FALSE
CUST-00004014,LN00002489,Car Loan,25022,0.064611978,14,Full-time,Low,786,Female,Single,PhD,23-04-2021,17-05-2021,23-05-2021,10-07-2021,FALSE
CUST-00000617,LN00000341,Home Loan,6542,0.08093497,26,Self-employed,Low,501,Female,Divorced,Bachelor,29-03-2018,10-04-2018,15-04-2018,13-06-2018,FALSE
CUST-00003050,LN00004790,Personal Loan,92012,0.081607549,46,Self-employed,High,320,Female,Divorced,High School,14-11-2022,10-12-2022,22-12-2022,16-03-2023,FALSE
CUST-00004644,LN00004215,Car Loan,97320,0.063822309,58,Self-employed,High,393,Male,Married,PhD,22-12-2018,18-01-2019,22-01-2019,09-03-2019,FALSE
CUST-00001926,LN00004874,Home Loan,61428,0.077370582,49,Part-time,Low,307,Female,Married,High School,24-12-2020,16-01-2021,24-01-2021,31-05-2021,FALSE
CUST-00002458,LN00004096,Personal Loan,23740,0.085989764,44,Part-time,High,771,Female,Single,Bachelor,20-07-2021,08-08-2021,09-08-2021,11-01-2022,FALSE
CUST-00001612,LN00004481,Car Loan,60353,0.085405901,25,Self-employed,Medium,638,Male,Divorced,Master,10-07-2018,21-07-2018,31-07-2018,05-10-2018,TRUE
CUST-00004242,LN00001606,Car Loan,91353,0.087564318,59,Part-time,Medium,558,Male,Married,PhD,16-10-2019,30-10-2019,09-11-2019,01-02-2020,TRUE
